id,body,created_at
762065560,Ohh. Why didn't you mark this in the documentation for StrictMode?,2021-01-18T08:08:55Z
762197249,"@gaearon My understanding here is that the agreed solution for this is to introduce `defaultMuted` to be consistent.
Do you think this could be a ""good first issue"" to tackle by looking at other `default*` props or there is more than that?
Is somebody already working in that direction?",2021-01-18T11:46:09Z
762387373,"Sounds like a local issue considering:
> error An unexpected error occurred: ""registry.npmjs.org/react: error:0909006C:PEM routines:get_name:no start line"".
info If you think this is a bug, please open a bug report with the information provided in ""C:\Users\nadia\Desktop\MERN Stack\tinder-app\yarn-error.log"".

This indicates that you should open a bug report in https://github.com/yarnpkg/yarn/issues?q=is%3Aissue+is%3Aopen+sort%3Aupdated-desc

",2021-01-18T17:35:23Z
762388825,Sounds like this was also requested in https://github.com/facebook/react/issues/18945. Is there anything different between these two issues?,2021-01-18T17:38:52Z
762438985,"Seems exactly this. I haven't found it by search's I github (was not sure about what to type)

Thanks I close it",2021-01-18T19:40:53Z
762443635,"This doesn't sound like a bug. Since iframes are sandboxed from the parent page you shouldn't be able to access the parent page from an iframe. Going to close, but if you create a codesandbox reproducing the issue I'll take a closer look.",2021-01-18T19:53:25Z
762444243,Thanks but Node 16 is still pending and we'll want to confirm all our dev workflows work before enabling it.,2021-01-18T19:55:09Z
762445175,@Singha360 are you able to reproduce this without Hookstate to rule out Hookstate as the source of the issue?,2021-01-18T19:57:45Z
762446261,"As the error message states, there are three common user-errors that can cause this to happen. Closing as there is no code sample and the stated behavior works as expected. 

@LazarPetrovic1 if you still believe this is a bug in React and not in your code, please provide a codesandbox that reproduces it and I'll take a look.",2021-01-18T20:00:37Z
762451178,"Hey @mstill3, thanks for the suggestion and tests. Let's leave this in user-land though.",2021-01-18T20:13:28Z
762460790,"@rickhanlonii Using `React.useState` doesn't cause this issue. I wouldn't have opened an issue for this if it wasn't for the fact that the owner of hookstate mentioned [never having come across this error before](https://github.com/avkonst/hookstate/issues/123#issuecomment-761970835):

> The crash is somewhere within the devtools. And I think it is relatively recent issue as I have not seen it before and I am sure I used more than one state hook in many places.

So yes, this is somewhat of a Hookstate issue but it wasn't present in a previous version of React Dev Tools acording to the owner of Hookstate.",2021-01-18T20:38:33Z
762483494,"This pull request is automatically built and testable in [CodeSandbox](https://codesandbox.io).

  To see build info of the built libraries, click [here](https://ci.codesandbox.io/status/facebook/react/pr/20612/builds/93148) or the icon next to each commit SHA.

Latest deployment of this branch, based on commit fa037cf70f7a556c24516393acd310f5cddbd8a4:

|Sandbox| Source |
|--|--|
|[React](https://codesandbox.io/s/react-9ishm)| Configuration |
",2021-01-18T21:44:33Z
762484120,"Thanks for the repos @RobinMalfait.

Looks like the browser is firing the click event for the span in both the React and Vanilla examples. The difference is, React bubbles that click up to the button, which it shouldn't do according to [the spec](https://html.spec.whatwg.org/multipage/form-control-infrastructure.html#concept-fe-disabled):

> A form control is disabled if... The element is a descendant of a fieldset element whose disabled attribute is specified, and is not a descendant of that fieldset element's first legend element child, if any... A form control that is disabled must prevent any click events that are queued on the user interaction task source from being dispatched on the element.

I've added a test for this in https://github.com/facebook/react/pull/20612 which should be failing. Unfortunately, a bug in JSDOM prevents click events from firing on _any_ child of a disabled fieldset (see [here](https://github.com/jsdom/jsdom/blob/master/lib/jsdom/living/helpers/form-controls.js#L37-L44)), so the test passes in our test suite.

I believe the handling should be added somewhere around [here](https://github.com/facebook/react/blob/376d5c1b5aa17724c5fea9412f8fcde14a7b23f1/packages/react-dom/src/events/getListener.js#L67) but @gaearon @trueadm or @sophiebits may have more context.

",2021-01-18T21:46:29Z
762484225,"
<!--
  0 failure: 
  0 warning: 
  
  2 markdown notices
  DangerID: danger-id-stable;
-->



No significant bundle size changes to report.

## Size changes (stable)
<p align=""right"">
  Generated by :no_entry_sign: <a href=""https://danger.systems/js"">dangerJS</a> against fa037cf70f7a556c24516393acd310f5cddbd8a4
</p>
",2021-01-18T21:46:48Z
762484276,"Note our whole approach to ""how to not fire events while disabled"" seems flawed and there's a bunch of bugs related to it. Just a note to whoever looks at this again to investigate it deeper than the latest symptom. ",2021-01-18T21:46:56Z
762484348,"
<!--
  0 failure: 
  0 warning: 
  
  2 markdown notices
  DangerID: danger-id-experimental;
-->



No significant bundle size changes to report.

## Size changes (experimental)
<p align=""right"">
  Generated by :no_entry_sign: <a href=""https://danger.systems/js"">dangerJS</a> against fa037cf70f7a556c24516393acd310f5cddbd8a4
</p>
",2021-01-18T21:47:08Z
762502731,"Confirmed.

@dimaqq do you want to put in a PR to fix it? You should be able to just change `newChild` to `Object.prototype.toString.call(newChild)` in the three or so places that this error is thrown.

That change would result in this message:

> Objects are not valid as a React child (found: [object Temporal.ZonedDateTime]). If you meant to render a collection of children, use an array instead.""",2021-01-18T22:50:28Z
762503405,"@Singha360 does Hookstate use React Hooks under the hood? If so, this issue should be reproducible with vanilla React. If not, and Hookstate is not using React, then it is not supported by React DevTools.",2021-01-18T22:53:03Z
762506540,"Hey @ievgennaida, thanks for the suggestion.

You can set the initial value of the state to the default value you want in a controlled component. If `defaultValue` was allowed, then it would violate the ""single source of truth"" aspect of controlled components because there would then be two sources of truth for the value.",2021-01-18T23:04:45Z
762507198,"@rickhanlonii it is indeed using React Hooks under the hood.

![image](https://user-images.githubusercontent.com/35334787/104969956-e45b2d80-59b7-11eb-88d3-ff37fcf45568.png)

And I tried reproducing it with React Hooks and no errors popped up.",2021-01-18T23:07:06Z
762511250,"Hey @eric-burel, thanks for submitting the issue.

By design, `react-test-renderer` doesn't use a browser environment or JSDOM, so it's not possible to provide an `attachTo` feature to attach to an element.

If you're using Jest in a JSDOM environment, you can use ReactDOM directly as in:

```js
import ReactDOM from ""react-dom"";
import { Map, TileLayer } from ""react-leaflet"";

let div = document.createElement('div');
document.body.appendChild(div);

ReactDOM.render(
  <Map>
    <TileLayer
      attribution='&copy; <a href=""http://osm.org/copyright"">OpenStreetMap</a> contributors'
      url=""https://{s}.tile.openstreetmap.org/{z}/{x}/{y}.png""
    />
  </Map>
, div);
```

But I would recommend using a DOM testing library like [react-testing-library](https://github.com/testing-library/react-testing-library) if this is something you want to do.


See the [Jest DOM Testing guide](https://jestjs.io/docs/en/tutorial-react#dom-testing) for more info.",2021-01-18T23:23:18Z
762511949,"I'm sorry you experienced this bug!

Looks like this problem was already reported though (#20197) so I'm going to mark this issue as a duplicate and close it. If you have additional context that might help us repro this problem, please leave a comment on the other issue!",2021-01-18T23:26:20Z
762513604,"@Singha360 thanks for the info!

I'm going to close this until there's a vanilla React reproduction case since, as you said, this works when using just React hooks.",2021-01-18T23:33:27Z
762523813,"@rickhanlonii Author of Hookstate is here. Hookstate uses two React hooks underneath useState and useEffect. There is no other special magic except specially maintained hash map to efficiently identify and notify (via a call to setState coming from React.useState) components affected by state change. This hash map gives React extraordinary performance boost, which you may not be seen before; see this demo of 10000 cells table state re-rending update to 1 cell every single millisecond - https://hookstate.js.org/docs/performance-frequent-updates. 

In relation to the reported bug. I disagree it was closed. And I am reopening it for the following reasons:

1. The bug happens with ONLY vanilla react hooks as Hookstate uses only vanilla react and 2 vanilla react hooks.
2. If you do not like the fact that there is a dependency to Hookstate, then copy index.ts from Hookstate to your project and use this instead of the Hookstate lib, and it will cause the crash in development tools. Would you like me to create such a reproducer repo for you?
3. Also, aren't you concerned that the crash stack trace points to the react dev tools code? I would thought that the code should be robust to the input it receives from various apps.
4. Moreover, the bug is reproducible if you simply add `React.useState(0)` - vanilla react hook - line to the sample React app: https://github.com/avkonst/hookstate/tree/master/docs/demos/todolist
![image](https://user-images.githubusercontent.com/3971413/104972656-3ef79680-5a57-11eb-8f06-7d8783e05914.png)
Otherwise it works fine. Should you be concerned that the addition of `React.useState(0)` is a part of the cause of the bug?
",2021-01-19T00:12:20Z
762524088,It seems like I do not have permissions to reopen it. Could you please reopen it?,2021-01-19T00:13:39Z
762533163,"Does using **useMemo** on _blockA_ and _blockB_ child components from the first example, prevent its rerender?",2021-01-19T00:47:03Z
762550193,"Concise version of this bug is opened: https://github.com/facebook/react/issues/20613
",2021-01-19T01:52:01Z
762550726,"@avkonst thanks for the detailed information, I'll reply on the new issue.",2021-01-19T01:54:05Z
762551561,"@avkonst thanks for submitting, continuing the discussion from https://github.com/facebook/react/issues/20609.

It's very common for stack traces to point to React internals where the issue is sourced in user code. Since you're the expert of the way your library works, can you strip down the example to use vanilla React?",2021-01-19T01:57:15Z
762554475,"> Does using **useMemo** on _blockA_ and _blockB_ child components from the first example, prevent its rerender?

No. That memoizes the JSX and can have a similar effect to `memo`. But it doesn't provide any sort of unique ID to the tree and React will not move the tree when it changes parents.",2021-01-19T02:08:00Z
762555210,"Have you seen the code in the demo repo? I stripped down the example to just that:
```tsx
export function useState() {
    React.useState(0);
    React.useEffect(() => {
        return () => {}
    });
}
```
This is vanilla react, there is nothing left from Hookstate really. And this hook causes the crash if used twice in a component. I can not make it smaller than this. Is it good enough?",2021-01-19T02:10:50Z
762556457,"Here is the complete reproducer in 16 lines of vanilla react code:

```tsx
import React from 'react';

function useState() {
    React.useState(0);
    React.useEffect(() => () => {});
}

function Counter() {
	useState();
	React.useState(0);
	return <div>Open React Dev Tools Components panel,
		click on Counter component and
		observe the crash in the logging console.</div>;
}

export default Counter;
```",2021-01-19T02:15:33Z
762558174,I have updated the original description too. There is nothing left from Hookstate in the above 16 lines of vanilla react code.,2021-01-19T02:20:25Z
762558516,Committed the same code sample to the demo repository now.,2021-01-19T02:21:30Z
762561214,"Issue reproduced, and it's a naming conflict? Renaming the custom hook to `useMyState` seems to work.
https://codesandbox.io/s/ecstatic-shockley-g1usv",2021-01-19T02:30:35Z
762561628,"Maybe naming. But devtools should not influence how I name my functions, right? Compiler is happy with this name, so why not...",2021-01-19T02:32:09Z
762561778,"@avkonst thanks a ton for following up and reducing the code down.

The issue is that DevTools errors when a custom hook is named `useState`. If you rename the custom hook in your example to `useStateCustom`, DevTools does not error.",2021-01-19T02:32:45Z
762562606,"@rickhanlonii, sure, but I can not rename the hook as it is the interface of the public library and I could not find better name originally. Hookstate.useState is in the different module and naming space than React.useState. It does not cause any conflict for the compiler and bundler, why should it for devtools. Hookstate.useState is the supercharged version of React.useState, hence named identically as it is nearly plug and play replacement.",2021-01-19T02:36:09Z
762563868,"Yeah, I agree, it probably shouldn't error but I don't have a much context as @bvaughn so let's wait to see what he says.

In the meantime, I've created a failing test here https://github.com/facebook/react/pull/20614.

Thanks again for reporting the issue and stripping down the issue so I could debug it quickly.",2021-01-19T02:40:48Z
762564027,"And thanks @dai-shi for debugging this as well, nice find!",2021-01-19T02:41:22Z
762564039,"This pull request is automatically built and testable in [CodeSandbox](https://codesandbox.io).

  To see build info of the built libraries, click [here](https://ci.codesandbox.io/status/facebook/react/pr/20614/builds/93185) or the icon next to each commit SHA.

Latest deployment of this branch, based on commit 2834ddcc0e7fa1df918c4b92120924020248722c:

|Sandbox| Source |
|--|--|
|[React](https://codesandbox.io/s/react-0yvo2)| Configuration |
",2021-01-19T02:41:26Z
762564798,"
<!--
  0 failure: 
  0 warning: 
  
  2 markdown notices
  DangerID: danger-id-experimental;
-->



No significant bundle size changes to report.

## Size changes (experimental)
<p align=""right"">
  Generated by :no_entry_sign: <a href=""https://danger.systems/js"">dangerJS</a> against 2834ddcc0e7fa1df918c4b92120924020248722c
</p>
",2021-01-19T02:43:59Z
762565311,"
<!--
  0 failure: 
  0 warning: 
  
  2 markdown notices
  DangerID: danger-id-stable;
-->



No significant bundle size changes to report.

## Size changes (stable)
<p align=""right"">
  Generated by :no_entry_sign: <a href=""https://danger.systems/js"">dangerJS</a> against 2834ddcc0e7fa1df918c4b92120924020248722c
</p>
",2021-01-19T02:45:34Z
762578896,"my workaround try to be KISS by abuse self reference from JS context.

But it always point to latest, not sure what could it break in various mode and lifecycle in react.
At least it work in my case.

```
export default function useStableCallback<T extends (...args: any[]) => unknown>(callback: T): T {
  const ref = useRef({
    stableProxy: (...args: any) => {
      return ref.current.targetFunc(...args);
    },
    targetFunc: callback,
  });
  ref.current.targetFunc = callback;
  return ref.current.stableProxy as T;
}
```",2021-01-19T03:29:04Z
762628508,"This pull request is automatically built and testable in [CodeSandbox](https://codesandbox.io).

  To see build info of the built libraries, click [here](https://ci.codesandbox.io/status/facebook/react/pr/20615/builds/94615) or the icon next to each commit SHA.

Latest deployment of this branch, based on commit c0730375e404ea0da84e88ef149166e1f87d806d:

|Sandbox| Source |
|--|--|
|[React](https://codesandbox.io/s/react-teefn)| Configuration |
",2021-01-19T06:22:20Z
762629226,"
<!--
  0 failure: 
  0 warning: 
  
  2 markdown notices
  DangerID: danger-id-experimental;
-->




  <details>
  <summary>Details of bundled changes.</summary>

  <p>Comparing: 0fd6805c6d0477be917d31949a73b3bbdccfe71c...c0730375e404ea0da84e88ef149166e1f87d806d</p>


  
## react-dom
File | Filesize Diff | Gzip Diff | Prev Size | Current Size | Prev Gzip | Current Gzip | ENV
 ---  |  ---  |  ---  |  ---  |  ---  |  ---  |  ---  |  --- 
ReactDOM-profiling.js | 0.0% | -0.0% | 396.83 KB | 396.83 KB | 73.57 KB | 73.56 KB | FB_WWW_PROFILING
**react-dom-test-utils.production.min.js** | **0.0%** | **-0.0%** | **13.7 KB** | **13.7 KB** | **5.27 KB** | **5.26 KB** | **NODE_PROD**
react-dom.profiling.min.js | 0.0% | 0.0% | 129.95 KB | 129.95 KB | 42.49 KB | 42.49 KB | UMD_PROFILING
react-dom.development.js | 0.0% | -0.0% | 928.8 KB | 928.8 KB | 210.47 KB | 210.46 KB | NODE_DEV
ReactDOMForked-dev.js | +0.5% | +0.5% | 988.86 KB | 994.12 KB | 219.49 KB | 220.6 KB | FB_WWW_DEV
**react-dom.production.min.js** | **0.0%** | **0.0%** | **124.44 KB** | **124.44 KB** | **40.11 KB** | **40.11 KB** | **NODE_PROD**
**ReactDOMForked-prod.js** | **:small_red_triangle:+0.8%** | **:small_red_triangle:+0.8%** | **378.37 KB** | **381.29 KB** | **70.37 KB** | **70.94 KB** | **FB_WWW_PROD**
react-dom.profiling.min.js | 0.0% | 0.0% | 130.31 KB | 130.31 KB | 41.82 KB | 41.82 KB | NODE_PROFILING
ReactDOMForked-profiling.js | +0.7% | +0.8% | 396.84 KB | 399.76 KB | 73.57 KB | 74.15 KB | FB_WWW_PROFILING
**ReactDOM-prod.js** | **0.0%** | **-0.0%** | **378.36 KB** | **378.36 KB** | **70.37 KB** | **70.37 KB** | **FB_WWW_PROD**
ReactDOMServer-dev.js | 0.0% | -0.0% | 142.27 KB | 142.27 KB | 36.56 KB | 36.56 KB | FB_WWW_DEV
**react-dom-test-utils.production.min.js** | **0.0%** | **-0.0%** | **13.71 KB** | **13.71 KB** | **5.32 KB** | **5.32 KB** | **UMD_PROD**
**ReactDOMServer-prod.js** | **0.0%** | **-0.0%** | **46.58 KB** | **46.58 KB** | **10.85 KB** | **10.85 KB** | **FB_WWW_PROD**
ReactDOMTesting-dev.js | 0.0% | -0.0% | 914.5 KB | 914.5 KB | 205.85 KB | 205.85 KB | FB_WWW_DEV

  </details>
  

## Size changes (experimental)
<p align=""right"">
  Generated by :no_entry_sign: <a href=""https://danger.systems/js"">dangerJS</a> against c0730375e404ea0da84e88ef149166e1f87d806d
</p>
",2021-01-19T06:24:13Z
762629389,"
<!--
  0 failure: 
  0 warning: 
  
  2 markdown notices
  DangerID: danger-id-stable;
-->




  <details>
  <summary>Details of bundled changes.</summary>

  <p>Comparing: 0fd6805c6d0477be917d31949a73b3bbdccfe71c...c0730375e404ea0da84e88ef149166e1f87d806d</p>


  
## react-dom
File | Filesize Diff | Gzip Diff | Prev Size | Current Size | Prev Gzip | Current Gzip | ENV
 ---  |  ---  |  ---  |  ---  |  ---  |  ---  |  ---  |  --- 
ReactDOM-profiling.js | 0.0% | -0.0% | 408.3 KB | 408.3 KB | 75.37 KB | 75.37 KB | FB_WWW_PROFILING
react-dom-server.node.development.js | 0.0% | 0.0% | 137.09 KB | 137.09 KB | 36.46 KB | 36.46 KB | NODE_DEV
**react-dom-server.node.production.min.js** | **0.0%** | **0.0%** | **20.19 KB** | **20.19 KB** | **7.58 KB** | **7.58 KB** | **NODE_PROD**
**react-dom-test-utils.production.min.js** | **0.0%** | **-0.0%** | **13.68 KB** | **13.68 KB** | **5.26 KB** | **5.26 KB** | **NODE_PROD**
**ReactDOMTesting-prod.js** | **0.0%** | **0.0%** | **385.98 KB** | **385.98 KB** | **72.9 KB** | **72.9 KB** | **FB_WWW_PROD**
react-dom.development.js | 0.0% | -0.0% | 923.58 KB | 923.58 KB | 203.19 KB | 203.19 KB | UMD_DEV
**react-dom.production.min.js** | **0.0%** | **-0.0%** | **117.92 KB** | **117.92 KB** | **38.75 KB** | **38.75 KB** | **UMD_PROD**
react-dom.development.js | 0.0% | -0.0% | 878.85 KB | 878.85 KB | 200.63 KB | 200.63 KB | NODE_DEV
ReactDOMForked-dev.js | +0.5% | +0.5% | 1014.44 KB | 1019.7 KB | 224.27 KB | 225.4 KB | FB_WWW_DEV
**ReactDOMForked-prod.js** | **:small_red_triangle:+0.7%** | **:small_red_triangle:+0.8%** | **389.79 KB** | **392.67 KB** | **72.16 KB** | **72.73 KB** | **FB_WWW_PROD**
react-dom.profiling.min.js | 0.0% | 0.0% | 122.28 KB | 122.28 KB | 39.38 KB | 39.38 KB | NODE_PROFILING
ReactDOMForked-profiling.js | +0.7% | +0.7% | 408.31 KB | 411.2 KB | 75.37 KB | 75.93 KB | FB_WWW_PROFILING
ReactDOM-dev.js | 0.0% | -0.0% | 1014.43 KB | 1014.43 KB | 224.24 KB | 224.23 KB | FB_WWW_DEV
ReactDOMServer-dev.js | 0.0% | -0.0% | 146.3 KB | 146.3 KB | 37.57 KB | 37.57 KB | FB_WWW_DEV
**react-dom-test-utils.production.min.js** | **0.0%** | **-0.0%** | **13.7 KB** | **13.7 KB** | **5.32 KB** | **5.31 KB** | **UMD_PROD**
**ReactDOMServer-prod.js** | **0.0%** | **-0.0%** | **47.44 KB** | **47.44 KB** | **11.06 KB** | **11.06 KB** | **FB_WWW_PROD**
ReactDOMTesting-dev.js | 0.0% | -0.0% | 942.84 KB | 942.84 KB | 211.51 KB | 211.51 KB | FB_WWW_DEV

  </details>
  

## Size changes (stable)
<p align=""right"">
  Generated by :no_entry_sign: <a href=""https://danger.systems/js"">dangerJS</a> against c0730375e404ea0da84e88ef149166e1f87d806d
</p>
",2021-01-19T06:24:34Z
762652707,"yarn ok
npm not exec",2021-01-19T07:20:42Z
762702413,"Big thanks for this solution with `react-dom` only, what I wanted to avoid is a dependency to Enzyme which would be counter-productive. 
I am in the context of Storybook storyshots, which uses `react-test-renderer` as a default. Not sure how to switch the render mode for a specific story but I'll check that.
",2021-01-19T09:03:22Z
762747339,"
<!--
  0 failure: 
  0 warning: 
  
  2 markdown notices
  DangerID: danger-id-stable;
-->



No significant bundle size changes to report.

## Size changes (stable)
<p align=""right"">
  Generated by :no_entry_sign: <a href=""https://danger.systems/js"">dangerJS</a> against 58a4d1cd61d605279522e2296be82a060083dcdc
</p>
",2021-01-19T10:21:23Z
762748208,"
<!--
  0 failure: 
  0 warning: 
  
  2 markdown notices
  DangerID: danger-id-experimental;
-->



No significant bundle size changes to report.

## Size changes (experimental)
<p align=""right"">
  Generated by :no_entry_sign: <a href=""https://danger.systems/js"">dangerJS</a> against 58a4d1cd61d605279522e2296be82a060083dcdc
</p>
",2021-01-19T10:22:55Z
762751816,It seems like onSubmit isn't propagated,2021-01-19T10:29:30Z
762787715,"
<!--
  0 failure: 
  0 warning: 
  
  1 markdown notices
  DangerID: danger-id-stable;
-->




Comparing: 1214b302e11b06f5fd11f2af20c20b2f26386827...56fcc69f66b86f12defc1e0b6578cd0895d66b14

## Critical size changes

Includes critical production bundles, as well as any change greater than 2%:


  | Name | +/- | Base | Current | +/- gzip | Base gzip | Current gzip |
  | ---- | --- | ---- | ------- | -------- | --------- | ------------ |
| oss-stable/react-dom/cjs/react-dom.production.min.js | **=** | 122.49 kB | 122.49 kB | = | 39.30 kB | 39.30 kB
| oss-experimental/react-dom/cjs/react-dom.production.min.js | **=** | 129.06 kB | 129.06 kB | = | 41.39 kB | 41.39 kB
| facebook-www/ReactDOM-prod.classic.js | **=** | 412.33 kB | 412.33 kB | = | 76.19 kB | 76.19 kB
| facebook-www/ReactDOM-prod.modern.js | **=** | 400.38 kB | 400.38 kB | = | 74.31 kB | 74.31 kB
| facebook-www/ReactDOMForked-prod.classic.js | **=** | 412.33 kB | 412.33 kB | = | 76.19 kB | 76.19 kB

## Significant size changes

Includes any change greater than 0.2%:

(No significant changes)

<p align=""right"">
  Generated by :no_entry_sign: <a href=""https://danger.systems/js"">dangerJS</a> against 56fcc69f66b86f12defc1e0b6578cd0895d66b14
</p>
",2021-01-19T11:39:33Z
762787982,"
<!--
  0 failure: 
  0 warning: 
  
  2 markdown notices
  DangerID: danger-id-experimental;
-->



No significant bundle size changes to report.

## Size changes (experimental)
<p align=""right"">
  Generated by :no_entry_sign: <a href=""https://danger.systems/js"">dangerJS</a> against ad46678fd19f328d1e2e37efd19d8cca70043a02
</p>
",2021-01-19T11:40:07Z
762788409,"This pull request is automatically built and testable in [CodeSandbox](https://codesandbox.io).

  To see build info of the built libraries, click [here](https://ci.codesandbox.io/status/facebook/react/pr/20618/builds/93482) or the icon next to each commit SHA.

Latest deployment of this branch, based on commit ad46678fd19f328d1e2e37efd19d8cca70043a02:

|Sandbox| Source |
|--|--|
|[React](https://codesandbox.io/s/react-3xpoq)| Configuration |
",2021-01-19T11:41:02Z
762791402,"> That test is still not great and I'd love to get input on how to resolve it.

@bvaughn Does https://github.com/facebook/react/pull/20618 help?",2021-01-19T11:47:32Z
762808155,"Thanks for the report.

Whenever you want to update state based on the current state, you should use [functional state updates](https://reactjs.org/docs/hooks-reference.html#functional-updates).

I applied this pattern to your codesandbox and it seems to result in the expected behavior: https://codesandbox.io/s/usestate-object-infinite-loop-forked-dk7vv

Does this solve your problem?",2021-01-19T12:23:20Z
762810836,Awesome!! yeah it will work for me. Thanks alot.,2021-01-19T12:28:52Z
762854298,"For googlers, this post is providing a satisfying solution with React Testing Library : https://stackoverflow.com/questions/52029273/using-react-testing-library-with-storyshots

After a first try, it feels more robust and faster to me than using Enzyme, in the context of Storyshots/Jest.",2021-01-19T13:55:58Z
762890472,"Thanks @acdlite! I wish I knew why [that one test](https://github.com/facebook/react/pull/20548#issuecomment-761205309) required such approach to pass, but I think that's something I can follow up with later.",2021-01-19T14:50:42Z
762898523,"Excellent. Thank you for pushing a test.

I'm rebasing this branch locally since it conflicts with some Suspense changes I made last week. I'll review it momentarily.",2021-01-19T15:02:11Z
762900476,"try to use a clean context with this [library](https://www.npmjs.com/package/react-hooks-in-callback)

see this  [code sandbox example](https://codesandbox.io/s/clean-context-example-5jgbn)

check also this [article](https://fernando-ekutsu.medium.com/react-context-without-unwanted-re-renders-bb5275edadd0)

actually, you can create a clean context with _**createContext**_ from **_react-hooks-in-callback_** 

![Screenshot 2021-01-19 at 15 53 49](https://user-images.githubusercontent.com/24588737/105050901-8c333280-5a6e-11eb-9bc2-015b8cddeead.png)

and use the **_useContextSelector_** hook to pick only the desired part from your context 

![Screenshot 2021-01-19 at 15 59 47](https://user-images.githubusercontent.com/24588737/105051891-838f2c00-5a6f-11eb-86cc-83f05ad6a977.png)

you can also _**filter out re-renders noise from derived context's hooks**_  like with this _formik_ example

![Screenshot 2021-01-19 at 15 49 38](https://user-images.githubusercontent.com/24588737/105050601-3e1e2f00-5a6e-11eb-84b1-bf745cca9b43.png)
 


",2021-01-19T15:04:49Z
762902101,Soon as CI passes I'll land this. Thanks again for the great investigation work and for your patience.,2021-01-19T15:07:23Z
762903019,"> > That test is still not great and I'd love to get input on how to resolve it.
> 
> @bvaughn Does https://github.com/facebook/react/pull/20618 help?

@eps1lon That comment was referring to [this](https://github.com/facebook/react/pull/20548#issuecomment-761205309) which is different.

Your findings with the inline snapshot are interesting though. So the real issue was the `async -> done()` callback? (Obviously the date formatting issue but that's separate.) Maybe we can discuss the pros and cons of that in a follow up PR :)
",2021-01-19T15:08:47Z
762905063,Thanks for the bug report and concise repo. I'll take a look this morning.,2021-01-19T15:11:44Z
762909933,bump,2021-01-19T15:18:27Z
762930389,"This pull request is automatically built and testable in [CodeSandbox](https://codesandbox.io).

  To see build info of the built libraries, click [here](https://ci.codesandbox.io/status/facebook/react/pr/20620/builds/93421) or the icon next to each commit SHA.

Latest deployment of this branch, based on commit a887dbe5dc80ffd5d80aedc4603b296e277c227d:

|Sandbox| Source |
|--|--|
|[React](https://codesandbox.io/s/react-ontbw)| Configuration |
",2021-01-19T15:47:47Z
762930586,"
<!--
  0 failure: 
  0 warning: 
  
  2 markdown notices
  DangerID: danger-id-stable;
-->



No significant bundle size changes to report.

## Size changes (stable)
<p align=""right"">
  Generated by :no_entry_sign: <a href=""https://danger.systems/js"">dangerJS</a> against a887dbe5dc80ffd5d80aedc4603b296e277c227d
</p>
",2021-01-19T15:48:05Z
762930616,"
<!--
  0 failure: 
  0 warning: 
  
  2 markdown notices
  DangerID: danger-id-experimental;
-->



No significant bundle size changes to report.

## Size changes (experimental)
<p align=""right"">
  Generated by :no_entry_sign: <a href=""https://danger.systems/js"">dangerJS</a> against a887dbe5dc80ffd5d80aedc4603b296e277c227d
</p>
",2021-01-19T15:48:07Z
762951522,Thanks!,2021-01-19T16:17:32Z
762965879,"@tettoffensive I am still working on linking the react-native part (react-spring is giving me issues), but checkout https://github.com/jottenlips/react-bones for a react-native-web storybook + CRA example. ",2021-01-19T16:39:09Z
762970883,"Ok, read this whole thread, didn't find what I was hoping to find: away to tell *React* to **NOT** use **passive event** on a specific element, or at least some way to tell *React* to bind a specific event on that element instead of on the root element (as a delegated event)

So, I want to stop the page from scrolling while the wheel (mouse for that matter) is being used over a specific range input field (`<input type=""range""/>`) and I hacked it like so:

https://stackoverflow.com/a/65795791/104380

Here's my copied answer from stackoverflow:

```js
const wheelTimeout = useRef()

const onWheel = e => {
    // ... some code I needed ...

    // while wheel is moving, do not release the lock
    clearTimeout(wheelTimeout.current)

    // flag indicating to lock page scrolling (setTimeout returns a number)
    wheelTimeout.current = setTimeout(() => {
      wheelTimeout.current = false
    }, 300)
}

// block the body from scrolling (or any other element)
useEffect(() => {
    const cancelWheel = e => wheelTimeout.current && e.preventDefault()
    document.body.addEventListener('wheel', cancelWheel, {passive:false})
    return () => document.body.removeEventListener('wheel', cancelWheel)
}, [])
```

Where `onWheel` is a callback for `<input type=""range"" wheel={onWheel} />`",2021-01-19T16:46:42Z
