,id,body,created_at
29,571837789,"This would be a really great feature. Please, hear us out.  ",2020-01-08T00:36:24Z
30,571925790,"anyone can edit %directories%\Microsoft VS Code\resources\app\extensions\%theLanguage%\languageconfiguration.json . but yes, they should be configurable trough settings (settings.json at least) . it allows setting up multiplecharacters assets, alike this line from Extension for Python { ""open"": ""r\"""", ""close"": ""\"""", ""notIn"": [""string"", ""comment""] }, .",2020-01-08T07:30:06Z
31,573310687,It has been 3 years!!!,2020-01-11T12:01:31Z
32,577375162,This is very helpful and give us a large productivity scale.,2020-01-22T20:39:43Z
33,577799431,"You need to be on corpnet for this. The specific call to the TS Server is: cs var result = await this.taskHandler.InvokeTSServerAsync(CommandNames.NameOrDottedNameSpan, document, TaskPriority.High, cancellationToken, (proxy, endpoint, operationToken) = proxy.GetNameOrDottedNameSpan(endpoint, document, endPoint.Value.Position, operationToken)); We don't use this command currently",2020-01-23T18:04:30Z
34,649614357,Any updates? My gamechanging extension desperately needs this!!!! ,2020-06-25T15:14:54Z
35,666363124, I never use Snaps. I installed it through AUR on Manjaro. ,2020-07-30T13:25:51Z
36,686306343,Is there any estimation on this? Having environment variables available with settingssync now integrated into _stable_ would be more useful than ever.,2020-09-03T07:21:04Z
37,698804428,"Absolutely, but then why a core developer, Microsoft representative, would say otherwise, that you can use the marketplace with Code OSS?",2020-09-25T08:42:32Z
38,706507970,@ [ ] _[](url)_,2020-10-10T08:01:00Z
39,716694418,Is there an update on this? We are still having this happen in Windows Docker containers making our CI a pain.,2020-10-26T17:09:57Z
40,717081560,I'm having the same issues with the Git Graph extension: ![obraz]( Related: ,2020-10-27T08:41:53Z
41,721965556,"This doesn't just happen with Markdown files; it is also the case with Python files (.py, ipynb), .cpp files,... anything where the text has highlighting or formatting, I think. This is a big issue for me because I copy and paste code snippets into OneNote, and I want to keep the syntax highlighting in OneNote, but then if I copy and paste from OneNote back into VS code, the code is pasted with nonbreaking spaces and doesn't work.",2020-11-04T20:44:57Z
42,726097284,"I leave this to the respective owners to decide. There are many usecases with these extensions, and I am not familiar with all of them. So I cannot say for sure what the impact would be if they would be activated after the startup. The ask is to evaluate if you would like to switch to onStartupFinished from . vscode.debugautolaunch vscode.emmet vscode.git vscode.github vscode.mergeconflict vscode.searchresult ",2020-11-12T14:03:27Z
43,732226970,"I would love to take this out of my (logging) code: // VSCode does not support colors in the output channel: // NoColor: true, ",2020-11-23T15:18:35Z
44,735768391,Changing Terminal Integrated: Render Type from auto to canvas seems to work for me. ![image]( UPDATE: This did NOT solve the problem for me. ,2020-11-30T12:54:11Z
45,744016712,"I'd like to suggest that it should use the same format to differentiate between the paths then, like this: ![workBenchTestService.ts .../common < workBenchTestService.ts .../browser]( What do you think about this format? if you don't want to implement it and if that's ok for you, I'd like to give it a try.",2020-12-13T14:36:31Z
46,749635068,"I guess that's not a wish list here, but (extend diff editor with merge features) has no downvote and quite a big communityrequestlevel: ![grafik]( ",2020-12-22T16:27:42Z
47,750755396,"Thanks for the tip , I figured that adding the following to my keybindings.json worked: _EDIT: swapped the two keys, to be aligned with the default value (insert) of editor.suggest.insertMode_ json { ""key"": ""enter"", ""command"": ""acceptSelectedSuggestion"", // to insert ""when"": ""suggestWidgetVisible && textInputFocus"" }, { ""key"": ""tab"", ""command"": ""acceptAlternativeSelectedSuggestion"", // to replace ""when"": ""suggestWidgetVisible && textInputFocus"" }, ",2020-12-24T05:50:40Z
48,750897544,Also microsoft/vscode Which subsequently causes xdebug/vscodephpdebug,2020-12-24T14:27:33Z
49,752194599,Edited to remove all snark Great job VS Code team!,2020-12-29T18:26:06Z
50,754308162,/extPython,2021-01-05T00:28:20Z
51,754308276,It looks like this is caused by the Python extension. Please file it with the repository [here]( Make sure to check their issue reporting template and provide them relevant information such as the extension version you're using. See also our [issue reporting]( guidelines for more information. Happy Coding!,2021-01-05T00:28:40Z
52,754314019,"(Experimental duplicate detection) Thanks for submitting this issue. Please also check if it is already covered by an existing one, like: [git push to a remote with an ssh password ()]( <! score: 0.501 <! potential_duplicates_comment ",2021-01-05T00:44:20Z
53,754314023,Thank you as well for your continuous effort and assistance in pushing this PR forward!,2021-01-05T00:44:21Z
54,754318648,"b565c422aa3a9e789d4c6beeec61269350ab6231 adds a find file references command for JS/TS. It is implemented by setting ""references.preferredLocation"": ""view"", calling editor.action.showReferences, and then trying to restore the user's old setting",2021-01-05T00:59:52Z
55,754319670, Thanks for your reply. [profile.zip]( ,2021-01-05T01:03:07Z
56,754320086,After a few lines of code I was able to convert char index to Position. But it would be good to have it in the API natively. What do you think?,2021-01-05T01:04:29Z
57,754336449,"Also I believe any SCM view refresh will trigger this bug (possibly because it replaced the input box element with a new one), including stage/unstage files, clicking refresh button, etc ![GIF 202115 95748]( However, it behaves a little different on my machine, the SCM refresh cancels my text composition, but I can still input more Chinese to the input box. Version: 1.53.0insider (user setup) Commit: 98106c48a07d4d07f0f71b4db9b3ff156f223339 Date: 20210101T0515.141Z Electron: 11.1.0 Chrome: 87.0.4280.88 Node.js: 12.18.3 V8: 8.7.220.29electron.0 OS: Windows_NT x64 10.0.17763 ",2021-01-05T02:01:21Z
58,754339693, 'Source Control' commit message input some time block Maybe another variant.,2021-01-05T02:12:11Z
59,754349567," will this work fine on Windows ARM? I ran through some of the scenarios, thanks to running some things for me, and believe this should all work fine on Windows ARM because: 1. ""Windows PowerShell"" on ARM is x86 as is ""Windows PowerShell (x86)"" on ARM... 2. There is no Windows ARM PowerShell 7 MSI... and even if it existed it would go in the same place as the x64 version and would be called ""PowerShell"" not ""PowerShell x64"" which I think makes sense",2021-01-05T02:40:24Z
60,754350779," If you want to search in .git, you need to set that to false ensure it enable, ""search.exclude"" will effect. ![image]( ",2021-01-05T02:43:44Z
61,754352154,"version 1.52.1, every time",2021-01-05T02:47:38Z
62,754358272,"<! 6d457af996bd47a8a0e8ecf120dfffc1 This feature request is now a candidate for our backlog. The community has 60 days to [upvote]( the issue. If it receives 20 upvotes we will move it to our backlog. If not, we will close it. To learn more about how we handle feature requests, please see our [documentation]( Happy Coding!",2021-01-05T03:03:43Z
63,754358403,"<! 9078ab2cc9e07adbd31b1f23430222f4 :slightly_smiling_face: This feature request received a sufficient number of community upvotes and we moved it to our backlog. To learn more about how we handle feature requests, please see our [documentation]( Happy Coding!",2021-01-05T03:04:07Z
64,754358414,"<! 8f679c1bb8df69cac20a0e1342f111e3 :slightly_frowning_face: In the last 60 days, this feature request has received less than 20 community upvotes and we closed it. Still a big Thank You to you for taking the time to create this issue! To learn more about how we handle feature requests, please see our [documentation]( Happy Coding!",2021-01-05T03:04:09Z
65,754358418,"<! 8f679c1bb8df69cac20a0e1342f111e3 :slightly_frowning_face: In the last 60 days, this feature request has received less than 20 community upvotes and we closed it. Still a big Thank You to you for taking the time to create this issue! To learn more about how we handle feature requests, please see our [documentation]( Happy Coding!",2021-01-05T03:04:11Z
66,754358438,"<! 8f679c1bb8df69cac20a0e1342f111e3 :slightly_frowning_face: In the last 60 days, this feature request has received less than 20 community upvotes and we closed it. Still a big Thank You to you for taking the time to create this issue! To learn more about how we handle feature requests, please see our [documentation]( Happy Coding!",2021-01-05T03:04:13Z
67,754358447,"<! 8f679c1bb8df69cac20a0e1342f111e3 :slightly_frowning_face: In the last 60 days, this feature request has received less than 20 community upvotes and we closed it. Still a big Thank You to you for taking the time to create this issue! To learn more about how we handle feature requests, please see our [documentation]( Happy Coding!",2021-01-05T03:04:15Z
68,754358469,"<! 8f679c1bb8df69cac20a0e1342f111e3 :slightly_frowning_face: In the last 60 days, this feature request has received less than 20 community upvotes and we closed it. Still a big Thank You to you for taking the time to create this issue! To learn more about how we handle feature requests, please see our [documentation]( Happy Coding!",2021-01-05T03:04:18Z
69,754358480,"<! 8f679c1bb8df69cac20a0e1342f111e3 :slightly_frowning_face: In the last 60 days, this feature request has received less than 20 community upvotes and we closed it. Still a big Thank You to you for taking the time to create this issue! To learn more about how we handle feature requests, please see our [documentation]( Happy Coding!",2021-01-05T03:04:20Z
70,754358497,"<! 8f679c1bb8df69cac20a0e1342f111e3 :slightly_frowning_face: In the last 60 days, this feature request has received less than 20 community upvotes and we closed it. Still a big Thank You to you for taking the time to create this issue! To learn more about how we handle feature requests, please see our [documentation]( Happy Coding!",2021-01-05T03:04:23Z
71,754358507,"<! 8f679c1bb8df69cac20a0e1342f111e3 :slightly_frowning_face: In the last 60 days, this feature request has received less than 20 community upvotes and we closed it. Still a big Thank You to you for taking the time to create this issue! To learn more about how we handle feature requests, please see our [documentation]( Happy Coding!",2021-01-05T03:04:25Z
72,754359392,"Merging in, although this feature is still experimental You can set simpleBrowser.opener.enabled to enable opening http and https links in the simple browser",2021-01-05T03:06:41Z
73,754365002,New upstream issue: ,2021-01-05T03:23:04Z
74,754367218,A few questions: What version of PowerShell is this? (open a PowerShell console and type $PSVersionTable) Do you have any antivirus software on your machine that could be blocking PowerShell? Did this just start happening recently? (did this work before?) Are you opening a folder? Is that folder a network drive/UNC path?,2021-01-05T03:29:17Z
75,754368728,"There is some kind of error being shown in the console, but that's before I even open the terminal. Attached is the screen recording of what I see. ERR [File Watcher (node.js)] Error: ENOENT: no such file or directory, stat '/Users/yaakov/workspaces/temp/.vscode' /Applications/Visual Studio Code.app/Contents/Resources/app/out/vs/workbench/workbench.desktop.main.js:1779 ",2021-01-05T03:33:43Z
76,754370054,"(Experimental duplicate detection) Thanks for submitting this issue. Please also check if it is already covered by an existing one, like: [Word navigation not working with screen reader ()]( <! score: 0.787 [重庆双桥区医保取现提现20201219 1915 ()]( <! score: 0.708 [重庆北碚区京东白条取现提现20201219 1952 ()]( <! score: 0.684 [重庆大渡口区京东白条取现提现20201219 1958 ()]( <! score: 0.628 [重庆双桥区医保取现20201219 1933 ()]( <! score: 0.604 <! potential_duplicates_comment ",2021-01-05T03:37:45Z
77,754370584,"感谢您创建此问题！ 然而，由于您没有使用英语，我们很难进行处理。如果可能，请您将此问题描述修改为英文。请您直接编辑此问题，不要提交回复或新问题。 请注意，机器翻译服务通常无法处理用于讨论软件问题所需的技术性语言，所以我们推荐您寻找一位熟悉相关技术的人来协助翻译。 如果您无法做到，没有关系。此问题已经被标记为需要翻译，等待社区成员志愿进行翻译。 Thanks for creating this issue! Unfortunately, as the description is not in English, it's hard for us to work on. If possible, please edit the original issue to be in English. In our experience, automatic translation services are not able to handle the technical language needed to effectively communicate about software issues, so we recommend finding a human translator who is familiar with our technology to help. Otherwise, we have marked this as needing translation and a community member may be able to help out. <! translation_requested_comment ",2021-01-05T03:39:30Z
78,754373926," Having this in keybinding.json just works for me json { ""key"": ""shift+alt+h"", ""command"": ""editor.showCallHierarchy"", ""when"": ""editorHasCallHierarchyProvider && editorTextFocus && !inReferenceSearchEditor"" } I confirm this worked the way I expected. Thank you for your patience",2021-01-05T03:50:02Z
79,754388438,Can you provide the contents of the Git Output panel when you first open the folder?,2021-01-05T04:35:25Z
80,754390539,"This is already supported today, as VS Code relies on your configured Git authentication.",2021-01-05T04:41:23Z
81,754393451," A few questions: What version of PowerShell is this? (open a PowerShell console and type $PSVersionTable) Do you have any antivirus software on your machine that could be blocking PowerShell? Did this just start happening recently? (did this work before?) Are you opening a folder? Is that folder a network drive/UNC path? 1 PowerShell Version is 4.0 2 I have not any Antivirus on my System. 3It was working fine but from 34 days this is happening. 4No, I am opening a recent project, which on I was working recently.",2021-01-05T04:49:41Z
82,754396921,"<! 6d457af996bd47a8a0e8ecf120dfffc1 This feature request is now a candidate for our backlog. The community has 60 days to [upvote]( the issue. If it receives 20 upvotes we will move it to our backlog. If not, we will close it. To learn more about how we handle feature requests, please see our [documentation]( Happy Coding!",2021-01-05T04:59:30Z
83,754397320,"You can enable this behavior today in git, by setting merge.autoStash or rebase.autoStash in your git config. If we were to add this explicitly to git pull we should use the autoStash option to provide the behavior, rather than implementing it ourselves. I also, related to I think we should adopt [discardchanges]( for force, and maybe also use [merge]( for smart (although merge would probably have a slightly different behavior in the case where the stash pop fails).",2021-01-05T05:00:29Z
84,754397946,"(Experimental duplicate detection) Thanks for submitting this issue. Please also check if it is already covered by an existing one, like: [The terminal process failed to launch ()]( <! score: 0.876 [will not update ()]( <! score: 0.662 [Not using installed extensions ()]( <! score: 0.66 [Image File Not Showing ()]( <! score: 0.653 [output ()]( <! score: 0.65 <! potential_duplicates_comment ",2021-01-05T05:02:24Z
85,754398210,Nothing special about the SVGs and I've never seen them disappear like that before.,2021-01-05T05:03:08Z
86,754398240,"It looks like you're using the VS Code Issue Reporter but did not paste the text generated into the created issue. We've closed this issue, please open a new one containing the text we placed in your clipboard. Happy Coding!",2021-01-05T05:03:14Z
87,754398888," Did you have the x64 insiders installed before on this device ? What is the output of codeinsiders verbose ? Yes I think I did have a intel version of the insider VSCode installed previously but I have uninstalled it beforehand to install the arm version of VSCode insider And since I cannot open VSCode insider to install the VSCode command to my PATH, this command cannot be run (not found)",2021-01-05T05:05:10Z
88,754400644, Visual Studio now has vertical tabs. Make it happen! Specifically tabs on the right. How can it be enabled?,2021-01-05T05:10:44Z
89,754401683,And btw I just saw the someone mentioned this issue and after removing the .VSCodeinsiders/ folder in my home directory and reinstall VSCode insider I can now open the application now  ,2021-01-05T05:13:55Z
90,754416420,"(Experimental duplicate detection) Thanks for submitting this issue. Please also check if it is already covered by an existing one, like: [Cannot enable brackets matching for .log files even when ""editor.matchBrackets"": true is set for that language ()]( <! score: 0.508 [Auto closing brackets should try to balance brackets ()]( <! score: 0.489 <! potential_duplicates_comment ",2021-01-05T05:55:24Z
91,754420804,I've merged this now thanks for the fix!!,2021-01-05T06:06:40Z
92,754422279,Duplicate of (which will be fixed in tomorrow's insiders),2021-01-05T06:10:01Z
93,754422304,Duplicate of (which will be fixed in tomorrow's insiders),2021-01-05T06:10:04Z
94,754422327,Duplicate of (which will be fixed in tomorrow's insiders),2021-01-05T06:10:08Z
95,754422346,Duplicate of (which will be fixed in tomorrow's insiders),2021-01-05T06:10:11Z
96,754423566,/assign ,2021-01-05T06:12:56Z
97,754423568,Duplicate of ,2021-01-05T06:12:56Z
98,754423696,Duplicate of ,2021-01-05T06:13:17Z
99,754423797,Duplicate of ,2021-01-05T06:13:30Z
100,754423907,Duplicate of ,2021-01-05T06:13:45Z
101,754424066,Duplicate of ,2021-01-05T06:14:11Z
102,754424950,Duplicate of ,2021-01-05T06:16:28Z
103,754430070,"/needsMoreInfo please use the newlyadded bisect command to determine if one of your extensions is causing the problem. If no extension is implicated, add more details for how to reproduce the issue. Screenshots and videos can be pasted. ",2021-01-05T06:29:03Z
104,754430324,Thanks for creating this issue! We figured it's missing some basic information or in some other way doesn't follow our [issue reporting]( guidelines. Please take the time to review these and update the issue. Happy Coding!,2021-01-05T06:29:41Z
105,754431831,Same problem here.,2021-01-05T06:33:10Z
106,754432003,"(Experimental duplicate detection) Thanks for submitting this issue. Please also check if it is already covered by an existing one, like: [Allow to set explorer.autoReveal per specific folder ()]( <! score: 0.639 [VS Code freezes when removing 'node_modules' folder from external terminal, forcing to close ()]( <! score: 0.575 [search.exclude does not work for searching symbols across a workspace ()]( <! score: 0.573 [Find in Folder not working if the folder is excluded in setting ()]( <! score: 0.519 [Go to Definition refers to VSCode node_modules instead of project's node_modules ()]( <! score: 0.479 <! potential_duplicates_comment ",2021-01-05T06:33:34Z
107,754440956," Thanks for your efforts to have this feature merged. I am already using and loving it. Just wondering if there is option to change the tab height? it looks like tab height is too much on mac version. Also the tabs are not equal size, it makes the file selection a bit confusing. And the last line of tabs is in justified text alignment mode, so a single tab or 2 tabs cover the whole line. Is there an option to have left aligned tabs and leave empty space on the right?",2021-01-05T06:53:58Z
108,754446615,"(Experimental duplicate detection) Thanks for submitting this issue. Please also check if it is already covered by an existing one, like: [Search and Replace keep losing the selection ()]( <! score: 0.609 [Replacing inline adds cases to the replace dialog history ()]( <! score: 0.593 [Find in Selection expands to whole line ()]( <! score: 0.588 [Replace All in selection broken ()]( <! score: 0.587 [Replace All in selection broken ()]( <! score: 0.587 <! potential_duplicates_comment ",2021-01-05T07:06:35Z
109,754451459, Please open a discussion item for this here ,2021-01-05T07:16:24Z
110,754453684,"""Find in Selection"" is in the highlighted state surrounded by blue boxes, when the wrong selection occurs on the second click, the color of the blue box will be darkened. Then click the left mouse button anywhere and this blue box will disappear and the ""Find in Selection"" function will work again, but it will still only work once!!!",2021-01-05T07:20:38Z
111,754454174,"I have the following issue today on Version: 1.53.0insider (user setup), Commit: a48ef56fbf7767f55a193d7d5687addd1fc9239c. When activating an editor group, additional icons may appear, changing the line wrapping of editor tabs, making the text jump, and leading to an involuntary selection of other text: ![0qNq6eyLmr]( Should I file this separately or this a good place?",2021-01-05T07:21:38Z
112,754456643,"(Experimental duplicate detection) Thanks for submitting this issue. Please also check if it is already covered by an existing one, like: [Prompt if new shortcut is conflict another after an update ()]( <! score: 0.493 <! potential_duplicates_comment ",2021-01-05T07:26:07Z
113,754460694,Just happened again on Windows: 173 passing (48s) 14 pending 11 failing 1) vscode API terminal 2) vscode API terminal 3) vscode API terminal 4) vscode API terminal 5) vscode API terminal 6) vscode API terminal 7) vscode API terminal 8) vscode API terminal 9) vscode API terminal 10) vscode API terminal 11) vscode API terminal ,2021-01-05T07:34:39Z
114,754471487,"mcmanus  very cool. Yeah, the filterText is really underdocumented and something that's hard to grasp. I'll make sure our extension samples and/or docs get better",2021-01-05T07:57:39Z
115,754471712,"I cannot recall why I set the ""fixedinelectron11"" label, I assume this is still an issue?",2021-01-05T07:58:05Z
116,754475608," , could you please point me to these examples?",2021-01-05T08:06:02Z
117,754477009, how about creating a multi root workspace with all the folders you want? See ,2021-01-05T08:08:47Z
118,754477478,Thanks for creating this issue! We figured it's missing some basic information or in some other way doesn't follow our [issue reporting]( guidelines. Please take the time to review these and update the issue. Happy Coding!,2021-01-05T08:09:42Z
120,754478880,I really like the suggestion to list the editors that are still dirty after an attempted backup. Code pointer: ,2021-01-05T08:12:28Z
121,754479283,Let's track in ,2021-01-05T08:13:16Z
122,754481057,"In today's insider build ( you can enable wrapping tabs via workbench.editor.wrapTabs: true. I suggest that if you encounter any issues, you report them as individual issues (such as and ) and keep one issue to one topic (not multiple things). That makes it easier to discuss things individually. One setting that impacts the sizing of tabs is: workbench.editor.tabSizing. Set it to shrink to stop tabs from growing large when wrapping. There is no setting to change the height of a tab otherwise. Thanks for testing this  ",2021-01-05T08:16:50Z
123,754481485," to address the challenge I suggest that we add a new optional hint autoTerminate to runInTerminal. With this debug extensions would have to ""optin"" to the feature.",2021-01-05T08:17:43Z
124,754483404,"<! 6d457af996bd47a8a0e8ecf120dfffc1 This feature request is now a candidate for our backlog. The community has 60 days to [upvote]( the issue. If it receives 20 upvotes we will move it to our backlog. If not, we will close it. To learn more about how we handle feature requests, please see our [documentation]( Happy Coding!",2021-01-05T08:21:40Z
125,754483497,Adding esp for the isInDom changes,2021-01-05T08:21:51Z
126,754488303,"This issue is caused by an extension, please file it with the repository (or contact) the extension has linked in its overview in VS Code or the [marketplace]( for VS Code. See also our [issue reporting]( guidelines. Happy Coding!",2021-01-05T08:30:57Z
127,754488838,Assigning based on latest comments around extension bisect not working.,2021-01-05T08:31:59Z
128,754489184,We have a great developer community [over on slack]( where extension authors help each other. This is a great place for you to ask questions and find support. Happy Coding!,2021-01-05T08:32:45Z
129,754490215,What do you mean?,2021-01-05T08:34:46Z
130,754491447,"This issue is caused by an extension, please file it with the repository (or contact) the extension has linked in its overview in VS Code or the [marketplace]( for VS Code. See also our [issue reporting]( guidelines. Happy Coding!",2021-01-05T08:37:17Z
131,754491482,We typically do not accept PRs that change formatting.,2021-01-05T08:37:21Z
132,754491949,"This issue is caused by an extension, please file it with the repository (or contact) the extension has linked in its overview in VS Code or the [marketplace]( for VS Code. See also our [issue reporting]( guidelines. Happy Coding!",2021-01-05T08:38:25Z
133,754492002,"感谢您创建此问题！ 然而，由于您没有使用英语，我们很难进行处理。如果可能，请您将此问题描述修改为英文。请您直接编辑此问题，不要提交回复或新问题。 请注意，机器翻译服务通常无法处理用于讨论软件问题所需的技术性语言，所以我们推荐您寻找一位熟悉相关技术的人来协助翻译。 如果您无法做到，没有关系。此问题已经被标记为需要翻译，等待社区成员志愿进行翻译。 Thanks for creating this issue! Unfortunately, as the description is not in English, it's hard for us to work on. If possible, please edit the original issue to be in English. In our experience, automatic translation services are not able to handle the technical language needed to effectively communicate about software issues, so we recommend finding a human translator who is familiar with our technology to help. Otherwise, we have marked this as needing translation and a community member may be able to help out. <! translation_requested_comment ",2021-01-05T08:38:32Z
134,754492010,"This issue is caused by an extension, please file it with the repository (or contact) the extension has linked in its overview in VS Code or the [marketplace]( for VS Code. See also our [issue reporting]( guidelines. Happy Coding!",2021-01-05T08:38:33Z
135,754492197,"Sounds to me as if code is bound to start the exe, not our script.",2021-01-05T08:38:55Z
136,754492540,Thanks for creating this issue! We figured it's missing some basic information or in some other way doesn't follow our [issue reporting]( guidelines. Please take the time to review these and update the issue. Happy Coding!,2021-01-05T08:39:40Z
137,754492717,Thanks for creating this issue! We figured it's missing some basic information or in some other way doesn't follow our [issue reporting]( guidelines. Please take the time to review these and update the issue. Happy Coding!,2021-01-05T08:40:04Z
138,754493036,Can someone else try to reproduce?,2021-01-05T08:40:44Z
139,754493247,"Thanks for checking, I will merge this to ",2021-01-05T08:41:11Z
140,754494481," that's epic, thanks for cleaning up.",2021-01-05T08:43:56Z
141,754495248," the reason tabs currently grow is the following pattern that imho is a bit unpleasant otherwise: ![image]( As you can see each row would have an uneven gap on the right hand side. As a workaround, if you configure ""workbench.editor.tabSizing"": ""shrink"" tabs will have a fixed width and not grow: ![image]( ",2021-01-05T08:45:32Z
142,754496549,"I am not sure it should be in the menu, but having a command to toggle is fine I guess.",2021-01-05T08:48:13Z
143,754497560,"<! 6d457af996bd47a8a0e8ecf120dfffc1 This feature request is now a candidate for our backlog. The community has 60 days to [upvote]( the issue. If it receives 20 upvotes we will move it to our backlog. If not, we will close it. To learn more about how we handle feature requests, please see our [documentation]( Happy Coding!",2021-01-05T08:50:06Z
144,754500466, awesome!,2021-01-05T08:55:54Z
145,754500681, Any thoughts here? 🤔,2021-01-05T08:56:19Z
146,754503104,Did you try/see [vscode.TextDocument.positionAt](,2021-01-05T09:00:37Z
147,754503743, no screenshots attached,2021-01-05T09:01:51Z
148,754504410," disabled 61 extensions by bisect, I was asked if it's good or bad and I pressed bad, and immediately there was a dialog telling that it was done and that no issues could have been found That's to be expected. At first it disables all extensions and when it is still bad with that then extension bisect is done because it isn't an extension issue",2021-01-05T09:03:06Z
149,754506614,"So currently my VScode terminal lags as well in the sense that if I type in a command, i'll see a freeze but then after the 1 to 2 second freeze, what I was typing actually appears. Essentially there is a visual lapse. Is this still an issue? Is there any word of an update. Is this on VScode's side, terminal issue, or Big Sur issue??",2021-01-05T09:07:02Z
150,754508236,"startialab thanks for the PR, but chan is correct. Since this file is auto generated we will not accept PRs. If the repo we get this grammar from is not active then please feel free to open an issue to suggest that we use a different pug grammar!",2021-01-05T09:10:03Z
151,754509569,"(Experimental duplicate detection) Thanks for submitting this issue. Please also check if it is already covered by an existing one, like: [SCM: Support input box spell checking ()]( <! score: 0.477 [\[\[\[\[\[please add\]\]\]\]\] spelling check in build inside vs code ()]( <! score: 0.465 <! potential_duplicates_comment ",2021-01-05T09:12:41Z
152,754510694,"startialab It looks like that line already has enough token scopes for you to be able to color the tokens differently with theming. Example, with the One Dark Pro theme that I have installed: ![image]( ",2021-01-05T09:14:56Z
153,754511223,Details on how you can do this: ,2021-01-05T09:15:57Z
154,754512351,"So you would expect a context menu action after the ""Edit Condition"". ""Clear Condition""?",2021-01-05T09:18:12Z
155,754512877, How can it be enabled? ![example](,2021-01-05T09:19:19Z
156,754514364,Moved to the repository that our C++ grammar comes from: ,2021-01-05T09:22:20Z
157,754514506,"Sounds good, never thought about this case.",2021-01-05T09:22:37Z
158,754514844,Can you please provide a copy/pastable example?,2021-01-05T09:23:16Z
159,754521928,What happens? Is there an error?,2021-01-05T09:35:55Z
160,754523417,How about making a vertical drag gesture on the bottom edge of the tabs section toggle this? Drag down on the bottom edge of a scrolling tabs section to enable wrap. Drag up on the bottom edge of a wrapping tabs section to disable wrap.,2021-01-05T09:38:30Z
161,754525735, how about making them grow on every line except for the last one?,2021-01-05T09:43:07Z
162,754526444,We shouldn't actually be doing any port forwarding for WSL.,2021-01-05T09:44:34Z
163,754526777,"No error, but my browser is not showing anything when I try to access 127.0.0.1:31606 in my local machine. I think instead of mapping (vm)192.168.99.100:31606 (local)127.0.0.1:31606 it is mapping (remote)127.0.0.1:31606(local)127.0.0.1:31606. Note: manualling tunneling via ssh L 31606:192.168.99.100:31606 azureuser@<azureip is working, i.e., I can able to access the index.html, which indicates that my minikube service is working fine. ",2021-01-05T09:45:10Z
164,754527406,"<img width=""456"" alt=""Screenshot 20210105 at 11 45 13"" src="" Also, at times, this pops up when saving a file and either: a) takes a long time, b) doesn't finish at all (waiting for minutes). I have to cancel it and Reload Window. While this one was spinning, there was nothing relevant logged in the Developer tools, no warnings or errors.",2021-01-05T09:46:23Z
