id,Text,created_at,Emotion
754745936,"This pull request is automatically built and testable in [CodeSandbox]( To see build info of the built libraries, click [here]( or the icon next to each commit SHA. Latest deployment of this branch, based on commit cf267fe40f749694f8ecb4b68d1cad907cc58d03: |Sandbox| Source | ||| |[React]( Configuration | ",2021-01-05T16:30:18Z,anger
754759925," Unfortunately, I've decided to also remove the accessibility directory from the React repository for now About a year later, I'd like to ask if there's any plan or progress to bring these back.",2021-01-05T16:54:25Z,neutral
754830883,"This pull request is automatically built and testable in [CodeSandbox]( To see build info of the built libraries, click [here]( or the icon next to each commit SHA. Latest deployment of this branch, based on commit 4972f76c2af4d3698deecbda825cd3069bf81843: |Sandbox| Source | ||| |[React]( Configuration | ",2021-01-05T18:54:25Z,anger
754834930,"The reason this was fixed is because for some reason, before, we only did the check in commitLifeCycles, and not flushPassiveEffectsImpl (see [here]( Now we always create the effect in commitHookEffectListMount, so the check is always run.",2021-01-05T19:02:05Z,anger
754841924,"In my case, the text was already rendering in the span tag. However, what worked for me is adding a key attribute to my span tag.",2021-01-05T19:15:22Z,anger
754873329,"Hi ! Thank you for your pull request and welcome to our community. We require contributors to sign our Contributor License Agreement, and we don't seem to have you on file. In order for us to review and merge your code, please sign at < If you are contributing on behalf of someone else (eg your employer), the individual CLA may not be sufficient and your employer may need to sign the corporate CLA. If you have received this in error or have any questions, please contact us at [cla.com](mailto:cla.com?subject=CLA%20for%20facebook%2Freact%20%2320551). Thanks!",2021-01-05T20:14:52Z,anger
754874747,"This pull request is automatically built and testable in [CodeSandbox]( To see build info of the built libraries, click [here]( or the icon next to each commit SHA. Latest deployment of this branch, based on commit 2e20506f4b96eb1a5e925a70873e528ebaf6e3a0: |Sandbox| Source | ||| |[React]( Configuration | ",2021-01-05T20:17:28Z,anger
754892838,Nice find! This is technically a breaking change so we should wrap it in a flag. Will turn on before 18.,2021-01-05T20:53:50Z,joy
754893133,Oh nvm it's just a warning?,2021-01-05T20:54:26Z,neutral
754932965,Tests were failing b'c we never enabled cache for experimental test renderer builds (so the hook was missing).,2021-01-05T22:10:39Z,sadness
755119524,"This is the default dom behavior, unrelated to React. [HTMLSelectElement.value]( A DOMString reflecting the value of the form control. Returns the value property of the first selected option element if there is one, otherwise the empty string. You can use [HTMLSelectElement.selectedOptions]( to get the selected options which is a HTMLCollection. See the updated example: [",2021-01-06T06:50:18Z,neutral
755138689,"I'd expect this to fail Flow without the changes to ReactNativeTypes. Also, you'll want to add some unit tests for these (React has unit tests!) You can check out the history of those files to find previous PRs I've made for examples of how to write tests",2021-01-06T07:38:32Z,neutral
755139703,"If you'd like to roll this out incrementally, you could add the Fabric implementation behind a React feature flag, and if the flag is false have it use the Paper implementation. Then you can migrate JS callsites to the new api now without waiting for the native fabric code to have that method yet. ",2021-01-06T07:41:29Z,fear
755160052,Please experiment with markdown (e.g. or pull requests (see for further documentation) on a personal repository. Opening PRs creates notifications for maintainers and everyone watching this repository.,2021-01-06T08:29:20Z,fear
755161954,Answered on StackOverflow. but I am unable to get any answer for this question from stackoverflow You can't expect a satisfying answer to your question within a day on StackOverflow. You might also be interested in existing issues:,2021-01-06T08:33:18Z,sadness
755166048,Perfectly answered in,2021-01-06T08:42:56Z,joy
755168252,Please experiment with markdown (e.g. or pull requests (see for further documentation) on a personal repository. Opening PRs creates notifications for maintainers and everyone watching this repository.,2021-01-06T08:47:47Z,fear
755171595,"Thanks for answering. Have accepted your answer . Will follow the linked issue. You can't expect a satisfying answer to your question within a day on StackOverflow. Sorry about that  , was in a bit of deadline that's why. But will keep in mind for future. Btw is there any interest towards enabling github discussions on this repo ? Because lots of issues could belong better in Github discussions. ",2021-01-06T08:54:49Z,anger
755295957,Shouldn’t we be deprecating method calls on host instances in favor of module level calls that pass an instance anyway? Why do this in two steps instead of just deprecating the calls directly in both places and add the third? You’d make people migrate to this only to migrate away later.,2021-01-06T13:22:19Z,anger
755341327,"Thanks for the report. This behavior changed in React 17 intentionally. A workaround is explained in the [React 17 Release candidate blog post]( jsx export default function Blah() { const node = useRef() useEffect(() = { const currentNode = node.current; return () = { console.log(currentNode) } }, []) return ( <div ref={node} ... </div ) } ",2021-01-06T14:47:42Z,fear
755341845,"Oh, looks like I didn't notice that. Thx.",2021-01-06T14:48:37Z,joy
755351171,"Hi ! Thank you for your pull request and welcome to our community. We require contributors to sign our Contributor License Agreement, and we don't seem to have you on file. In order for us to review and merge your code, please sign at < If you are contributing on behalf of someone else (eg your employer), the individual CLA may not be sufficient and your employer may need to sign the corporate CLA. If you have received this in error or have any questions, please contact us at [cla.com](mailto:cla.com?subject=CLA%20for%20facebook%2Freact%20%2320556). Thanks!",2021-01-06T15:03:58Z,anger
755352650,"This pull request is automatically built and testable in [CodeSandbox]( To see build info of the built libraries, click [here]( or the icon next to each commit SHA. Latest deployment of this branch, based on commit 423800ee089d1a556edae4ea827c88e494c8965a: |Sandbox| Source | ||| |[React]( Configuration | ",2021-01-06T15:06:15Z,anger
755368319,Thank you for signing our Contributor License Agreement. We can now accept your code for this (and any) Facebook open source project. Thanks!,2021-01-06T15:31:21Z,joy
755430458,"Hey , simply add overflowanchor: none; on list element. More on this [here]( and [here]( This behavior is not related to react.",2021-01-06T17:04:33Z,fear
755571247," Shouldn’t we be deprecating method calls on host instances in favor of module level calls that pass an instance anyway? Why do this in two steps instead of just deprecating the calls directly in both places and add the third? You’d make people migrate to this only to migrate away later. Just trying to understand this does that mean we no longer want to be calling functions like ref.measure, ref.blur() etc? Are we planning to deprecate these too? What's the new way?",2021-01-06T19:35:39Z,anger
755649508,"I'm not sure what the latest API proposal is but it should be something like instead of ref.measure(...) it would be LayoutSomethingSomething.measure(ref, ...), and instead of ref.blur() it would be FocusManagerOrSomething.blur(ref).",2021-01-06T20:32:19Z,neutral
755727665," Eli's proposal is here: I will be updating this PR to remove methods from the HostComponent API, and follow a pattern similar to viewCommands.",2021-01-06T21:32:49Z,neutral
755823439," is it accurate to say that by switching from v9 to v11, in order to add support for one OS, it broke support for another OS?",2021-01-07T01:24:12Z,anger
755870429,"This pull request is automatically built and testable in [CodeSandbox]( To see build info of the built libraries, click [here]( or the icon next to each commit SHA. Latest deployment of this branch, based on commit f9cc0ba618dcc5aa34082e484e6d76e99127ed15: |Sandbox| Source | ||| |[React]( Configuration | ",2021-01-07T04:08:41Z,anger
755875689,Made some updates. Will add tests later.,2021-01-07T04:28:08Z,neutral
755912183,This repo is for issues with React itself. Please create this issue in the Create React App repo with a repo we can use to reproduce.,2021-01-07T06:20:08Z,fear
756038095,can you merge the fix with a feature flag? (i.e. enableable from settings) I'm having the __REACT_DEVTOOLS_GLOBAL_HOOK__ fix and I want to remove it!,2021-01-07T10:44:56Z,neutral
756139945,"No. If there was a simple fix that just needed to be merged, it would have been merged already. Both previous attempts to fix this have needed to be reverted because they've caused unexpected problems. Regardless, the fix is not something that could be enabled/disabled via a setting– because it requires changes to things like the extension manifest JSON.",2021-01-07T14:11:54Z,anger
756141270,"No? What Os was broken by the switch from v9 to v11? We haven't even released that change yet. This issue was broken prior to that upgrade. My point in mentioning it was that– beyond upgrading to the latest Electron, there isn't much we can do on our end (short of a major rewrite to move away from Electron entirely which we don't have the bandwidth for).",2021-01-07T14:14:05Z,sadness
756185455,"I'm sorry you experienced this bug!  Looks like this problem was already reported though () so I'm going to mark this issue as a duplicate and close it. If you have additional context that might help us repro this problem, please leave a comment on the other issue! Thank you",2021-01-07T15:27:25Z,sadness
756186827,I'd welcome a PR that updates the README for standalone to add a section for Debian.,2021-01-07T15:29:24Z,joy
756199638,"This is not an issue of React itself because React doesn't have any type definition for TypeScript in the repository. I think you should file the issue to which is the repository that maintains /react and /reactdom, or ",2021-01-07T15:49:27Z,fear
756208983,"The effect is using handler so it should be included in the deps array. The effect hook is not the same mental model as the lifecycle methods class components have. I highly recommend reading the blog post to understand the concept of the effect model. If you have confidence for the usage and want to keep the deps array empty, you can disable the warning by eslintdisablenextline reacthooks/exhaustivedeps ",2021-01-07T16:04:11Z,neutral
756212757,Stop using npm link and use [yalc]( if you want to save yourself hours of misery,2021-01-07T16:10:04Z,anger
756280910,Answered in,2021-01-07T18:01:27Z,neutral
756338324,"Thanks for the PR, but we generally don't take PRs that make things ""cleaner"". They very rarely help and usually tend to introduce subtle bugs. In general, we prefer verbose lowlevel code that's inlined instead of outlined helpers even when they're more legible.",2021-01-07T19:41:27Z,neutral
756339423,"Thanks for the PR! Do you know if the demo fully runs on Node 12 after this? I'm not sure how useful this is in practice since these packages won't be productionready for a while, and 14 is LTS anyway. ",2021-01-07T19:43:15Z,neutral
756357972,hey I beleive that the demo does fully run on Node 12 after this change (and the one I sent to the demo)... although to be honest I didn't test it out extensively.,2021-01-07T20:15:54Z,neutral
756366155,I would love to work on this issue.,2021-01-07T20:31:28Z,joy
756437676,we had two versions of React being installed in a monorepo. needed to use metro's blacklistRE field and alias react to root node_modules,2021-01-07T22:58:19Z,fear
756499388,Here's another similar discussion:,2021-01-08T02:03:49Z,joy
756508521,Got it. Thanks for your explanation.,2021-01-08T02:36:02Z,joy
756525895,"Intermediate thing to get you all through. My tests seem to confirm it's all good, but still, use with caution. js import {useEffect, useRef} from 'react'; const equal = (a: unknown[], b: unknown[]): boolean = { if(a === b) return true; if(a.length !== b.length) return false; return a.every((e,i) = Object.is(e,b[i])); }; export const useEffectVariadic = (create: () = (() = void)|void, deps: unknown[]): void = { const prevDeps = useRef<unknown[]([]); const count = useRef<number(0); if(!equal(prevDeps.current, deps)) count.current++; prevDeps.current = deps; useEffect(create, [count.current]); }; // usage like normal useEffect useEffectVariadic(() = { console.log(""hi""); }, variableLengthArrayOfStuff); ",2021-01-08T03:35:19Z,fear
756550957,Thanks for the report. I was unable to reproduce this issue with codesandbox ( It seems to me that this is not caused by React but your build tool (e.g. createreactapp or next.js or a custom webpack config). I recommend that you file an issue in the repositories responsible for those tools. Be sure to include a minimal reproducible example.,2021-01-08T05:15:03Z,fear
756797963,1. It worked the first time I ran it. 2. Then I added useRef and console for debugging (don't think is related to the but might help) Unfortunately these steps aren't going to help us repro the bug being reported here. Can you please provide a link to the code that you're running when this happens?,2021-01-08T14:56:28Z,fear
756829931," there are only 5 calls to fs promise APIs that were causing issues with the built in flow definitions. I've pushed f49efc8 which ignores types for those 5 calls so we can remove all the custom type information related to fs / promises and rely entirely on the builtin types elsewhere. Unsure if this approach is preferable, feel free to drop the commit and force push if you don't like the approach.",2021-01-08T15:52:16Z,fear
756919985,Sorry closed it by mistake. I added repo link and some more steps to reproduce it.,2021-01-08T18:20:55Z,sadness
756920903,"Good explanation , thanks!",2021-01-08T18:22:38Z,joy
756922653,Thank you. That would be very helpful.,2021-01-08T18:26:06Z,joy
756925267,"Do you mean the messenger.com homepage? That works for me. <img width=""987"" alt=""Screen Shot 20210108 at 1 31 13 PM"" src="" ",2021-01-08T18:31:36Z,neutral
756926524,"Hey , if you can't reproduce this without testinglibrary, I recommend tracking this in the issue you created there in If this ends up being a bug in React let us know.",2021-01-08T18:34:00Z,fear
756927241,"It just started working again for me, yet now it shows up with ""Anonymous"" under the compiler section, which is different then what I used to see. Thank you for your help and quick response! On Fri, Jan 8, 2021, 10:31 AM Ricky <notifications.com wrote: Do you mean the messenger.com homepage? That works for me. [image: Screen Shot 20210108 at 1 31 13 PM] < — You are receiving this because you authored the thread. Reply to this email directly, view it on GitHub < or unsubscribe < . ",2021-01-08T18:35:21Z,fear
756927727,Also can't repro and React doesn't really touch CSS files directly says. Closing until there's more information that shows this is a React issue.,2021-01-08T18:36:24Z,fear
756935091,No sweat!,2021-01-08T18:52:57Z,joy
756989204,"Encountered this issue while using an SVG image with many paths (in my case the 4631 paths are rendered ok, but when I add one more I got the dev tools error). react_devtools_backend.js:5158 Uncaught RangeError: Maximum call stack size exceeded at shouldFilterFiber (react_devtools_backend.js:5158) at mountFiberRecursively (react_devtools_backend.js:5820) at mountFiberRecursively (react_devtools_backend.js:5880) at mountFiberRecursively (react_devtools_backend.js:5880) at mountFiberRecursively (react_devtools_backend.js:5880) I import the svg using: import { ReactComponent as Map } from './map.svg'; ",2021-01-08T20:43:10Z,fear
757056793,"This pull request is automatically built and testable in [CodeSandbox]( To see build info of the built libraries, click [here]( or the icon next to each commit SHA. Latest deployment of this branch, based on commit 0e9ccb78c131f74faf7d2a7102d792170a3b653c: |Sandbox| Source | ||| |[React]( Configuration | ",2021-01-09T00:10:08Z,anger
757067862,how about set esModule to true ?,2021-01-09T01:02:05Z,neutral
757073240,"Your issue may be because your __html top most element is a <p tag, and you are using dangerouslySetInnerHTML on a <p tag. I also ran into this issue, and found that using a outermost <span tag fixes the issue.",2021-01-09T01:33:54Z,anger
757108647,;) Is this working with ReactJs or NodeJs?,2021-01-09T07:09:58Z,neutral
757120538,I'm not sure but it could be here because of IE11.,2021-01-09T09:11:31Z,sadness
757122454,I'm not sure but it could be here because of IE11. I think the function might have made the compatibility for IE11.,2021-01-09T09:28:54Z,sadness
757129105,Thanks for the feedback. I will close this,2021-01-09T10:29:38Z,joy
757349019,"style={{ ""bordercolor"": ""black"" }}, also solves the problem",2021-01-09T18:37:30Z,neutral
757360324,"Since these are all subjective nits that don't seem to alter or clarify the original meaning, I'm going to close. But thanks for your suggestions.",2021-01-09T20:07:30Z,sadness
757370118,"In this instance yes, however the behaviour wanted is to actually ""unset"" the CSS variable, having the border change to black is merely the effect of unsetting.",2021-01-09T21:31:12Z,anger
757401807,"Can you reproduce this issue with React only (not using Gatsby)? If not, then it's probably a Gatsby bug. Since you've filed it as a Gatsby bug, I suggest closing this issue (unless you're able to reduce the repro to be React only).",2021-01-10T02:29:18Z,fear
757406524,"I have got the same error. My problem was the manual setting this.updater = null in my class constructor, but when I renamed it, problem solved.",2021-01-10T03:20:28Z,anger
757417073,"Hi ! Thank you for your pull request and welcome to our community. We require contributors to sign our Contributor License Agreement, and we don't seem to have you on file. In order for us to review and merge your code, please sign at < If you are contributing on behalf of someone else (eg your employer), the individual CLA may not be sufficient and your employer may need to sign the corporate CLA. If you have received this in error or have any questions, please contact us at [cla.com](mailto:cla.com?subject=CLA%20for%20facebook%2Freact%20%2320567). Thanks!",2021-01-10T05:04:54Z,anger
757417397,"This pull request is automatically built and testable in [CodeSandbox]( To see build info of the built libraries, click [here]( or the icon next to each commit SHA. Latest deployment of this branch, based on commit faa4481c2da601658e7d3242df6a139654964492: |Sandbox| Source | ||| |[React]( Configuration | ",2021-01-10T05:07:07Z,anger
757443631,"Issue with Gatsby and hydration, I will close this.",2021-01-10T09:17:08Z,joy
757530657,"Thanks for your work, but these benchmarks for an isolated function without context are often [misleading]( Happy to revisit if you can show that this function is the bottleneck in this code.",2021-01-10T19:33:00Z,joy
757531814,"Hey , thanks for taking time to write out this proposal. Isn't this what [React.memo]( does already?",2021-01-10T19:41:51Z,anger
757660578,"Thanks for the report. As you already discovered, this issue was already reported in createreactapp where it was identified that the issue is with ( I recommend opening an issue in as this issue is not actionable from within the React repository. A fix or workaround is only viable from the createreactapp or optimizecssassetswebpackplugin repository.",2021-01-11T06:52:46Z,fear
757734259,"Hi ! Thank you for your pull request and welcome to our community. We require contributors to sign our Contributor License Agreement, and we don't seem to have you on file. In order for us to review and merge your code, please sign at < If you are contributing on behalf of someone else (eg your employer), the individual CLA may not be sufficient and your employer may need to sign the corporate CLA. If you have received this in error or have any questions, please contact us at [cla.com](mailto:cla.com?subject=CLA%20for%20facebook%2Freact%20%2320571). Thanks!",2021-01-11T08:45:20Z,anger
757738994,"This pull request is automatically built and testable in [CodeSandbox]( To see build info of the built libraries, click [here]( or the icon next to each commit SHA. Latest deployment of this branch, based on commit 6763a1cb0dfa5f2783c8cd88b294f9d6807f36f1: |Sandbox| Source | ||| |[React]( Configuration | ",2021-01-11T08:48:44Z,anger
757812415,"Thanks for the detailed report with reproduction! If I understood it correctly then you're dispatching in the reducer. I would consider calling dispatch in a [reducer a sideeffect which is not allowed in React]( I think you need to wrap the dispatch and call the middleware when you want to dispatch not when you're ""reducing"".",2021-01-11T09:41:53Z,fear
757813660,Please experiment with markdown (e.g. or pull requests (see for further documentation) on a personal repository. Opening PRs creates notifications for maintainers and everyone watching this repository.,2021-01-11T09:42:43Z,fear
757819208,"Thanks for the report. It's mistakenly reporting warnings thinking the tests update the react state, but we don't. It's not clear from the code you posted that the code isn't doing any state updates. Could you reduce this as much as possible so that we end up with a single test and every bit of component code visible in the repro? Otherwise it'll be very hard to identify how that false positive was produced.",2021-01-11T09:46:17Z,fear
757854268,"Could you clarify what's a react state update in this context? Every single test throw this warning, so any of them will be a good place to experiment. I can make a repro with the smallest possible code for easier understanding too, I'll do that now.",2021-01-11T10:18:26Z,fear
757858260,I've updated the description and added a proper reproduction branch/PR on my own repository.,2021-01-11T10:25:48Z,joy
757868321,"React.memo can't prevent _unmountandmount_ of HeavyComponent. jsx const HeavyComponent = React.memo(() = { useEffect(() = { console.log(""mount!"") }, []); return <spanhi</span }); If HeavyComponent is implemented in this way, every time state in C changes, we'll see ""mount!"" message.",2021-01-11T10:45:42Z,fear
757871223,never noticed it was possible to edit the keys. :) Would something like doubleclicking the key to make it editable be better? Looking at the sources tab in Chrome it is not possible to edit a variable name there when debugging. The same goes for the debug panel in VS Code. Both of them supports collapse/extend when clicking the keys. In Chrome you doubleclick on the value to edit it; In VS Code you can double click on either key or value to edit the value.,2021-01-11T10:51:32Z,fear
757888921,"Why not to simply expose functions like renderA and renderB instead? Or you can expose default props for each variant: javascript function Cmp() { const defaultProps = state ? defaultPropsA : defaultPropsB const props = { ...defaultProps, customProp: ""foo"" } return <HeavyComponent {...props} } Or pass a prop that denotes specific variant javascript function HeavyComponentOfType({ type, ...props }) { switch (type) { case ""A"": return (<HeavyComponent someProp=""true"" {...props}); case ""B"": return (<HeavyComponent someProp=""false"" {...props}); default: (() = throw new Error('Unknown type'))() } } ",2021-01-11T11:24:37Z,anger
758055669,"The repro case you've provided isn't sufficient to trigger the error you've reported. Here's a Code Sandbox: Can you modify it so the bug can be reproduced? By the way, you are not removing the ""mousewheel"" event listener in an effect cleanup function, which will be expected to cause a problem after the component unmounts.",2021-01-11T16:09:11Z,anger
758065931,"I have the same issue, too. It's very annoying to get this warning any time I type useEffect() in VS Code. <img width=""478"" alt=""Screenshot 20210111 at 17 23 36"" src="" Thanks for fixing this!  ",2021-01-11T16:25:05Z,anger
758196041,how did you fix this issue?,2021-01-11T20:13:58Z,anger
758198953,Thanks for the fix!,2021-01-11T20:19:13Z,joy
758199230,This was caused by a bug in scheduler that was fixed in . I wouldn't guess it's related to what you're seeing (if you're seeing a bug in a product test).,2021-01-11T20:19:42Z,fear
758288071,"3rd party libraries are outside of my direct control so I wouldn't want to be barraged by warnings I can't do anything about. The only thing to do for 3rd party library warnings is to wait and see if there'll be a fix or switch the library for an alternative (assuming a suitable alternative exists). The other issue is that [strict mode seems to break functionality]( I'd love to keep using strict mode, but having to manually include every component except for the one component isn't very practical (at least for me).",2021-01-11T23:25:18Z,fear
758294422,Going to land incrementally,2021-01-11T23:42:52Z,neutral
758296882,"This pull request is automatically built and testable in [CodeSandbox]( To see build info of the built libraries, click [here]( or the icon next to each commit SHA. Latest deployment of this branch, based on commit e973623daa139e93d94840e3c09aedb6fc1e0c90: |Sandbox| Source | ||| |[React]( Configuration | ",2021-01-11T23:49:33Z,anger
758298335,How is this stale? Something doesn't work. That's called a bug.,2021-01-11T23:53:39Z,neutral
758333581,"This pull request is automatically built and testable in [CodeSandbox]( To see build info of the built libraries, click [here]( or the icon next to each commit SHA. Latest deployment of this branch, based on commit 4e7e36cbfdaac82cebdc59db601ff906483559b7: |Sandbox| Source | ||| |[React]( Configuration | ",2021-01-12T01:32:35Z,anger
758426215,"Close this issues because it's intended feature. + I changed to like this js const actions = { increase: () = { middleware({ type: ""INCREASE"", payload: 1 }); return dispatch({ type: ""INCREASE"", payload: 1 }); }, substract: () = { middleware({ type: ""SUB"", payload: 1 }); return dispatch({ type: ""SUB"", payload: 1 }); } }; ",2021-01-12T06:02:56Z,fear
758705302,"Hey , thanks for submitting. We only disable the console in the second call, you should still see logs from the first call. Starting with React 17, React automatically modifies the console methods like console.log() to silence the logs in the second call to lifecycle functions. If we didn't do this, the console would contain duplicate messages so we made the tradeoff to disable it in the second pass. This can have side effects, which we offer a [workaround for](",2021-01-12T14:48:09Z,fear
758708946,"Can confirm this will happen in the long term (React 19+), but there's no formal timeline. We'll give a fair amount of lead time before making the change.",2021-01-12T14:53:53Z,joy
758714490," The other issue is that strict mode seems to break functionality. To me, that indicates that Grid has a bug and StrictMode is making the bug's behavior occur in a reproducible way. That's one of the main purposes of strict mode and how it works.",2021-01-12T15:02:41Z,fear
758748322,"Thinking about this more, shouldn't this be allowed: function Component1() { try { useHook(); } catch { // ignore catch } return <div /; } ",2021-01-12T15:48:43Z,fear
758760934,"Hi, I had this bug while trying to export a functional component upon declaring it. export default Map = () = {...} would fail, while: const Map = () = {...} then: export default Map; would work like a charm! I don't know if there is any general provision against exporting a component upon declaring it, because it works fo me in other situations. If so, I would love to learn about the reason. I'm using: ""react"": ""16.13.1"", ""reactnative"": ""0.63.3"",",2021-01-12T16:07:46Z,fear
758769735,"I'd agree regarding consistent usage for builtins, but I think it might be confusing if some hooks are ""valid"" in a trycatch and others aren't (should a hook that just wraps a builtin be allowed? what if we call a builtin after a custom hook?). I don't have a strong preference either though. Regarding the example: I don't think this should be allowed. If useHook throws internally because, e.g., we're accessing something on a null'd useContext field, we'd exit useHook early/conditionally before calling any remaining hooks in it.",2021-01-12T16:21:08Z,neutral
758819304,Hey thanks for the explanation. You actually highlighted the underlying issue I am having! I'm trying to write a child reconciler right now and eventually discovered the existence of the two passes. Would you be able to direct me to the design/intent for this twopass approach or maybe how to disable it for childreconcilers in the tree?,2021-01-12T17:33:16Z,joy
758841955,"This pull request is automatically built and testable in [CodeSandbox]( To see build info of the built libraries, click [here]( or the icon next to each commit SHA. Latest deployment of this branch, based on commit 3ed789b477f73a6afc70f591aacb658648dc0f55: |Sandbox| Source | ||| |[React]( Configuration | ",2021-01-12T18:11:49Z,anger
758893404,"Yea, I understand that, which is great for the author of the 3rd party lib, but not much I can do about it other than disable react strict mode for my entire app :) ",2021-01-12T19:46:17Z,sadness
758894862,Which is probably what you should do (at least for now). StrictMode is providing a valuable signal in this case: the library you're using in your application is probably not going to work well in concurrent mode.,2021-01-12T19:49:06Z,neutral
758964737,isn't that true whether or not the try/catch is used?,2021-01-12T20:48:47Z,fear
758970285,"Sure! [Here's]( the PR adding the double render in strict mode, [here's]( the issue that inspired it, and [here's]( the PR for ignoring the second log.",2021-01-12T20:52:17Z,anger
759252976,"Hi ! Thank you for your pull request and welcome to our community. We require contributors to sign our Contributor License Agreement, and we don't seem to have you on file. In order for us to review and merge your code, please sign at < If you are contributing on behalf of someone else (eg your employer), the individual CLA may not be sufficient and your employer may need to sign the corporate CLA. If you have received this in error or have any questions, please contact us at [cla.com](mailto:cla.com?subject=CLA%20for%20facebook%2Freact%20%2320578). Thanks!",2021-01-13T07:08:45Z,anger
